County Code, County Name, District Code, District Name, School Code, School Name, Address1, City, State, Zip, Phone
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,145,Octavio V. Catto Family School,3100 WESTFIELD AVE,CAMDEN,NJ,08105,(856)966-4097
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,070,Pyne Poynt Middle School,800 Erie Street,CAMDEN,NJ,08102-2212,(856)966-5360
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,250,Rafael Cordero Molina Elementary School,601 Vine Street,CAMDEN,NJ,08102-2212,(856)966-8970
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,175,Riletta Twyne Cream Family School,1875 Mulford Street,CAMDEN,NJ,08104,(856)966-4760
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,190,Thomas H. Dudley Family School,2250 Berwick Street,Camden,NJ,08105-1160,(856)365-0465
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,080,Veterans Memorial Family School,800 North 26th Street,CAMDEN,NJ,08105,(856)966-5090
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,040,Woodrow Wilson High School,3100 Federal Street,CAMDEN,NJ,08105,(856)966-5300
07,CAMDEN,0680,CAMDEN CITY PUBLIC SCHOOLS,360,Yorkship Elementary School,1251 Collings Road,CAMDEN,NJ,08104,(856)966-5110
07,CAMDEN,0700,Camden County Technical School,040,Camden County Technical School-GTC,343 Berlin Cross Keys Road,Sicklerville,NJ,08081,(856)767-7000
07,CAMDEN,0700,Camden County Technical School,030,Camden County Technical School-Pennsauken,6008 Browning Road,Pennsauken,NJ,08109,(856)663-1040
07,CAMDEN,0800,Cherry Hill Public Schools,058,A. Russell Knight Elementary School,140 OLD CARRIAGE RD,CHERRY HILL,NJ,08034-3332,(856)428-0830
07,CAMDEN,0800,Cherry Hill Public Schools,060,Alternative High School,MALBERG BUILDING,CHERRY HILL,NJ,08034-0391,(856)427-4311
07,CAMDEN,0800,Cherry Hill Public Schools,062,Barclay Early Childhood Center,1220 WINSTON WAY,CHERRY HILL,NJ,08034-2919,(856)429-7283
07,CAMDEN,0800,Cherry Hill Public Schools,068,Bret Harte Elementary School,1909 QUEEN ANNE DR,CHERRY HILL,NJ,08003-2843,(856)795-0515
07,CAMDEN,0800,Cherry Hill Public Schools,030,Cherry Hill High School East,1750 KRESSON RD,CHERRY HILL,NJ,08003-2598,(856)424-2222
07,CAMDEN,0800,Cherry Hill Public Schools,040,Cherry Hill High School West,2101 CHAPEL AVE,CHERRY HILL,NJ,08034-2099,(856)663-8006
07,CAMDEN,0800,Cherry Hill Public Schools,069,Clara Barton Elementary School,223 RHODE ISLAND AVE,CHERRY HILL,NJ,08034-3121,(856)667-3303
07,CAMDEN,0800,Cherry Hill Public Schools,073,Henry C. Beck Middle School,950 CROPWELL RD,CHERRY HILL,NJ,08003-1499,(856)424-4505
07,CAMDEN,0800,Cherry Hill Public Schools,075,Horace Mann Elementary School,150 WALT WHITMAN BLVD,CHERRY HILL,NJ,08003-3747,(856)428-1144
07,CAMDEN,0800,Cherry Hill Public Schools,083,James F. Cooper Elementary School,1960 GREENTREE RD,CHERRY HILL,NJ,08003-1121,(856)424-4554
07,CAMDEN,0800,Cherry Hill Public Schools,085,James Johnson Elementary School,500 KRESSON RD,CHERRY HILL,NJ,08034-3121,(856)428-8848
07,CAMDEN,0800,Cherry Hill Public Schools,067,John A. Carusi Middle School,315 ROOSEVELT DR,CHERRY HILL,NJ,08034-1599,(856)667-1220
07,CAMDEN,0800,Cherry Hill Public Schools,100,Joseph D. Sharp Elementary School,300 OLD ORCHARD RD,CHERRY HILL,NJ,08003-1299,(856)424-1550
07,CAMDEN,0800,Cherry Hill Public Schools,105,Joyce Kilmer Elementary School,2900 CHAPEL AVE,CHERRY HILL,NJ,08002-1661,(856)667-3903
07,CAMDEN,0800,Cherry Hill Public Schools,110,Kingston Elementary School,320 KINGSTON RD,CHERRY HILL,NJ,08034-1600,(856)667-0986
07,CAMDEN,0800,Cherry Hill Public Schools,113,Richard Stockton Elementary School,200 WEXFORD DR,CHERRY HILL,NJ,08003-1827,(856)424-1505
07,CAMDEN,0800,Cherry Hill Public Schools,074,Rosa International Middle School,485 BROWNING LANE,CHERRY HILL,NJ,08003-3160,(856)616-8787
07,CAMDEN,0800,Cherry Hill Public Schools,115,Thomas Paine Elementary School,4001 CHURCH RD,CHERRY HILL,NJ,08034-1199,(856)667-1350
07,CAMDEN,0800,Cherry Hill Public Schools,130,Woodcrest Elementary School,400 CRANFORD DR.,CHERRY HILL,NJ,08003-3499,(856)429-2058
07,CAMDEN,0880,Clementon Elementary School,010,Clementon Elementary School,4 AUDUBON AVE,CLEMENTON,NJ,08021,(856)783-2300
07,CAMDEN,0940,Collingswood Public Schools,030,Collingswood High School,424 COLLINGS AVE,COLLINGSWOOD,NJ,08108,(856)962-5701
07,CAMDEN,0940,Collingswood Public Schools,040,Collingswood Middle School,414 COLLINGS AVE,COLLINGSWOOD,NJ,08108,(856)962-5702
07,CAMDEN,0940,Collingswood Public Schools,050,James A. Garfield Elementary School,480 HADDON AVE,COLLINGSWOOD,NJ,08108,(856)962-5705
07,CAMDEN,0940,Collingswood Public Schools,060,Mark Newbie Elementary School,2 EAST BROWNING RD,COLLINGSWOOD,NJ,08108,(856)962-5706
07,CAMDEN,0940,Collingswood Public Schools,070,Thomas Sharp Elementary School,400 COMLY AVE,WEST COLLINGSWOOD,NJ,08107,(856)962-5707
07,CAMDEN,0940,Collingswood Public Schools,080,William P Tatem Elementary School,265 LINCOLN AVENUE,COLLINGSWOOD,NJ,08108,(856)962-5704
07,CAMDEN,0940,Collingswood Public Schools,090,Zane North Elementary School,801 STOKES AVENUE,COLLINGSWOOD,NJ,08108,(856)962-5703
07,CAMDEN,1255,EASTERN CAMDEN COUNTY REGIONAL SCHOOL DISTRICT,050,Eastern Regional High School,1401 LAUREL OAK ROAD,VOORHEES,NJ,08043-0995,(856)784-4441
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,100,ANN A. MULLEN MIDDLE SCHOOL,1400 SICKLERVILLE ROAD,SICKLERVILLE,NJ,08081,(856)875-8777
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,020,BLACKWOOD ELEMENTARY SCHOOL,260 BLENHEIM  ERIAL RD,BLACKWOOD,NJ,08012,(856)227-9510
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,035,CHARLES W. LEWIS MIDDLE SCHOOL,875 ERIAL ROAD,BLACKWOOD,NJ,08012,(856)227-8400
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,040,CHEWS ELEMENTARY SCHOOL,600 CHEWSLANDING SOMERDALE RD,BLACKWOOD,NJ,08012,(856)783-6607
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,050,ERIAL ELEMENTARY SCHOOL,20 ESSEX AVENUE,SICKLERVILLE,NJ,08081,(856)627-5415
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,055,GLEN LANDING MIDDLE SCHOOL,85 LITTLE GLOUCESTER ROAD,BLACKWOOD,NJ,08012,(856)227-3534
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,060,GLENDORA ELEMENTARY SCHOOL,201 STATION AVE,GLENDORA,NJ,08029,(856)939-4704
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,070,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,270 SOUTH BLACK HORSE PIKE,BLACKWOOD,NJ,08012-2996,(856)227-8845
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,085,"JAMES W. LILLEY,JR. ELEMENTARY SCHOOL",1275 WILLIAMSTOWN ROAD,ERIAL,NJ,08081,(856)875-0991
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,090,LORING-FLEMMING ELEMENTARY SCHOOL,135 LITTLE GLOUCESTER RD,BLACKWOOD,NJ,08012-3311,(856)227-4045
07,CAMDEN,1780,GLOUCESTER TOWNSHIP PUBLIC SCHOOLS,180,UNION VALLEY ELEMENTARY SCHOOL,1300 JARVIS ROAD,SICKLERVILLE,NJ,08081,(856)309-5031
07,CAMDEN,1720,Gibbsboro Elementary School,020,Gibbsboro Elementary School,37 KIRKWOOD RD,GIBBSBORO,NJ,08026-1432,(856)783-1140
07,CAMDEN,1770,Gloucester City Public Schools,160,Cold Springs School,1194 MARKET STREET,GLOUCESTER CITY,NJ,08030,(856)456-7000
07,CAMDEN,1770,Gloucester City Public Schools,052,Gloucester City Adult High School,1300 Market Street,Gloucester City,NJ,08030,(856)456-7000
07,CAMDEN,1770,Gloucester City Public Schools,050,Gloucester City Jr. Sr. High School,1300 MARKET STREET,GLOUCESTER CITY,NJ,08030,(856)456-7000
07,CAMDEN,1770,Gloucester City Public Schools,100,Mary Ethel Costello School,520 CUMBERLAND STREET,GLOUCESTER CITY,NJ,08030,(856)456-7000
07,CAMDEN,1880,HADDON HEIGHTS PUBLIC SCHOOLS,080,ATLANTIC AVE,21 East Atlantic Avenue,HADDON HEIGHTS,NJ,08035,(856)547-0630
07,CAMDEN,1880,HADDON HEIGHTS PUBLIC SCHOOLS,060,GLENVIEW AVE,1700 Sycamore STREET,HADDON HEIGHTS,NJ,08035,(856)547-7647
07,CAMDEN,1880,HADDON HEIGHTS PUBLIC SCHOOLS,050,HADDON HEIGHTS JR-SR HS,301 SECOND AVENUE,HADDON HEIGHTS,NJ,08035,(856)547-1920
07,CAMDEN,1880,HADDON HEIGHTS PUBLIC SCHOOLS,090,SEVENTH AVE,316 SEVENTH AVENUE,HADDON HEIGHTS,NJ,08035,(856)547-0610
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,070,CLYDE S. JENNINGS ELEMENTARY SCHOOL,100 CEDAR AVENUE,OAKLYN,NJ,08107,(856)869-7720
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,050,HADDON TOWNSHIP HIGH SCHOOL,406 MEMORIAL AVENUE,WESTMONT,NJ,08108-3398,(856)869-7750
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,080,STOY ELEMENTARY SCHOOL,206 BRIARWOOD AVENUE,HADDONFIELD,NJ,08033,(856)869-7725
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,090,STRAWBRIDGE ELEMENTARY SCHOOL,307 STRAWBRIDGE AVENUE,WESTMONT,NJ,08108,(856)869-7735
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,060,THOMAS A. EDISON ELEMENTARY SCHOOL,205 MELROSE AVENUE,WESTMONT,NJ,08108,(856)869-7715
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,100,VAN SCIVER ELEMENTARY SCHOOL,625 RHOADS AVENUE,HADDONFIELD,NJ,08033,(856)869-7730
07,CAMDEN,1890,HADDON TOWNSHIP SCHOOL DISTRICT,110,WILLIAM G. ROHRER MIDDLE SCHOOL,101 MACARTHUR BOULEVARD,WESTMONT,NJ,08108,(856)869-7770
07,CAMDEN,1900,HADDONFIELD BOARD OF EDUCATION,060,Central School,THREE LINCOLN AVENUE,HADDONFIELD,NJ,08033,(856)429-5851
07,CAMDEN,1900,HADDONFIELD BOARD OF EDUCATION,080,Elizabeth Haddon School,501 WEST REDMAN AVENUE,HADDONFIELD,NJ,08033,(856)429-0811
07,CAMDEN,1900,HADDONFIELD BOARD OF EDUCATION,050,Haddonfield Memorial High School,401 KINGS HIGHWAY EAST,HADDONFIELD,NJ,08033-1206,(856)429-3960
07,CAMDEN,1900,HADDONFIELD BOARD OF EDUCATION,070,Haddonfield Middle School,FIVE LINCOLN AVENUE,HADDONFIELD,NJ,08033,(856)429-5851
07,CAMDEN,1900,HADDONFIELD BOARD OF EDUCATION,090,J. Fithian Tatem School,ONE GLOVER AVENUE,HADDONFIELD,NJ,08033,(856)429-0902
07,CAMDEN,2540,LAUREL SPRINGS SCHOOL,050,Laurel Springs School,623 GRAND AVENUE,LAUREL SPRINGS,NJ,08021,(856)783-1086
07,CAMDEN,2560,Lawnside School Distric,060,Lawnside School District,426 EAST CHARLESTON AVE,LAWNSIDE,NJ,08045-1404,(856)546-4850
07,CAMDEN,2670,Lindenwold Board of Education,005,Lindenwold High School,801 Egg Harbor Road,Lindenwold,NJ,08021,(856)741-0320
07,CAMDEN,2670,Lindenwold Board of Education,090,Lindenwold Middle School,40 WHITE HORSE AVENUE,LINDENWOLD,NJ,08021,(856)346-3330
07,CAMDEN,2670,Lindenwold Board of Education,050,Lindenwold School Five,550 CHEWS LANDING ROAD,LINDENWOLD,NJ,08021,(856)784-4063
07,CAMDEN,2670,Lindenwold Board of Education,040,Lindenwold School Four,900 Gibbsboro Road,Lindenwold,NJ,08021,(856)783-0405
07,CAMDEN,3420,MT. EPHRAIM SCHOOL DISTRICT,030,Mary Bray Elementary School,225 WEST KINGS HIGHWAY,MOUNT EPHRAIM,NJ,08059-1803,(856)931-7807
07,CAMDEN,3420,MT. EPHRAIM SCHOOL DISTRICT,020,Raywood W. Kershaw School,125 SOUTH BLACK HORSE PIKE,MOUNT EPHRAIM,NJ,08059-1803,(856)931-1634
07,CAMDEN,2890,Magnolia,050,Magnolia,420 NORTH WARWICK RD,MAGNOLIA,NJ,08049-1320,(856)783-2996
07,CAMDEN,3110,Merchantville School District,060,Merchantville Elementary School,130 S CENTRE ST,MERCHANTVILLE,NJ,08109-2207,(856)663-1091
07,CAMDEN,3770,Oaklyn Public School,050,Oaklyn Public School,136 KENDALL BLVD,OAKLYN,NJ,08107,(856)858-0335
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,104,A E BURLING ELEMENTARY SCHOOL,3600 HARRIS AVENUE,PENNSAUKEN,NJ,08105,(856)662-1923
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,090,BALDWIN ELEMENTARY SCHOOL,41ST & SHARON TERRACE,PENNSAUKEN,NJ,08110,(856)662-8464
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,100,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,7201 IRVING AVENUE,PENNSAUKEN,NJ,08109-3173,(856)662-6455
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,120,DELAIR ELEMENTARY SCHOOL,850 DEROUSSE AVENUE,DELAIR,NJ,08110-3411,(856)662-6164
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,140,GEORGE B. FINE ELEMENTARY SCHOOL,3800 GLADWYN AVE,PENNSAUKEN,NJ,08109-3415,(856)662-8568
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,130,GH CARSON ELEMENTARY SCHOOL,4150 GARFIELD AVENUE,PENNSAUKEN,NJ,08109,(856)662-5751
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,055,HOWARD M PHIFER MIDDLE SCHOOL,8201 PARK AVE,PENNSAUKEN,NJ,08109-3544,(856)662-8511
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,160,LONGFELLOW ELEMENTARY SCHOOL,GROSS & FORREST AVE,PENNSAUKEN,NJ,08110,(856)662-9037
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,050,PENNSAUKEN HIGH SCHOOL,800 HYLTON ROAD,PENNSAUKEN,NJ,08110,(856)662-8500
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,175,PENNSAUKEN INTERMEDIATE SCHOOL,8125 PARK AVENUE,PENNSAUKEN,NJ,08109,(856)662-8501
07,CAMDEN,4060,PENNSAUKEN TOWNSHIP BOARD OF EDUCATION,180,ROOSEVELT ELEMENTARY SCHOOL,5526 WISTERIA AVE,PENNSAUKEN,NJ,08109-1242,(856)662-8141
07,CAMDEN,4110,PINE HILL BOROUGH BOARD OF EDUCATION,060,Dr. Albert M. Bean School,70 E THIRD AVE,PINE HILL,NJ,08021-6204,(856)783-5300
07,CAMDEN,4110,PINE HILL BOROUGH BOARD OF EDUCATION,070,John H. Glenn School,1005 TURNERVILLE RD,PINE HILL,NJ,08021-6526,(856)783-4100
07,CAMDEN,4110,PINE HILL BOROUGH BOARD OF EDUCATION,010,Overbrook Senior High School,1200 TURNERSVILLE ROAD,PINE HILL,NJ,08021,(856)767-8000
07,CAMDEN,4110,PINE HILL BOROUGH BOARD OF EDUCATION,100,Pine Hill Middle School,1100 TURNERVILLE ROAD,PINE HILL,NJ,08021,(856)210-0200
07,CAMDEN,4590,RUNNEMEDE PUBLIC SCHOOL DISTRICT,020,Aline Bingham Elementary School,FIRST & ORCHARD AVE,RUNNEMEDE,NJ,08078,(856)939-3192
07,CAMDEN,4590,RUNNEMEDE PUBLIC SCHOOL DISTRICT,030,Grade Downing Elementary School,3RD & CENTRAL AVES,RUNNEMEDE,NJ,08078,(856)939-4036
07,CAMDEN,4590,RUNNEMEDE PUBLIC SCHOOL DISTRICT,040,Mary E. Volz Elementary School,509 WEST THIRD AVENUE,RUNNEMEDE,NJ,08078,(856)931-5353
07,CAMDEN,4790,SOMERDALE PUBLIC SCHOOL,020,Somerdale Park School,301 GRACE STREET,SOMERDALE,NJ,08083,(856)783-6261
07,CAMDEN,5035,Sterling School District,050,Sterling High School,501 South Warwick Road,Somerdale,NJ,08083-2175,(856)784-1333
07,CAMDEN,5080,Stratford School District,045,Parkivew Elementary School,123 PARKVIEW RD,STRATFORD,NJ,08084,(856)783-2876
07,CAMDEN,5080,Stratford School District,060,Samuel S. Yellin Elementary School,111 WARWICK ROAD,STRATFORD,NJ,08084,(856)783-1094
07,CAMDEN,5400,Voorhees Township Board of Education,020,Edward T. Hamilton,23 Northgate Drive,VOORHEES,NJ,08043-9545,(856)767-4888
07,CAMDEN,5400,Voorhees Township Board of Education,055,Kresson School,7 SCHOOL LANE,VOORHEES,NJ,08043-9545,(856)424-1816
07,CAMDEN,5400,Voorhees Township Board of Education,090,Osage School,112 Somerdale Road,VOORHEES,NJ,08043-9545,(856)428-2990
07,CAMDEN,5400,Voorhees Township Board of Education,095,Signal Hill School,33 Signal Hill Drive,VOORHEES,NJ,08043-9545,(856)767-6749
07,CAMDEN,5400,Voorhees Township Board of Education,100,Voorhees Middle School,1000 HOLLY OAK DR,VOORHEES,NJ,08043,(856)795-2025
07,CAMDEN,5560,WATERFORD TOWNSHIP PUBLIC SCHOOLS,040,Atco Elementary,2162 COOPER ROAD,ATCO,NJ,08004-1033,(856)767-4200
07,CAMDEN,5560,WATERFORD TOWNSHIP PUBLIC SCHOOLS,060,Thomas Richards Elementary,934 LINCOLN AVE,ATCO,NJ,08004-1325,(856)767-2421
07,CAMDEN,5560,WATERFORD TOWNSHIP PUBLIC SCHOOLS,100,Waterford Elementary School,1106 OLD WHITE HORSE PIKE,WATERFORD,NJ,08089-1816,(856)767-8293
07,CAMDEN,5820,Winslow Township School District,070,Winslow Township Elementary School Five,130 OAK LEAF ROAD,BERLIN,NJ,08009,(609)728-9445
07,CAMDEN,5820,Winslow Township School District,060,Winslow Township Elementary School Four,541 KALI ROAD,SICKLERVILLE,NJ,08081,(609)728-2440
07,CAMDEN,5820,Winslow Township School District,030,Winslow Township Elementary School One,413 INSKIP ROAD,BLUE ANCHOR,NJ,08037-9511,(609)561-8300
07,CAMDEN,5820,Winslow Township School District,080,Winslow Township Elementary School Six,617 SICKLER AVENUE,SICKLERVILLE,NJ,08081,(609)875-4110
07,CAMDEN,5820,Winslow Township School District,050,Winslow Township Elementary School Three,131 SICKLERVILLE ROAD,SICKLERVILLE,NJ,08081,(609)728-1080
07,CAMDEN,5820,Winslow Township School District,040,Winslow Township Elementary School Two,125 FIRST AVENUE,SICKLERVILLE,NJ,08081,(609)561-8450
07,CAMDEN,5820,Winslow Township School District,010,Winslow Township High School,10 COOPER FOLLY ROAD,ATCO,NJ,08004,(856)767-1850
07,CAMDEN,5820,Winslow Township School District,020,Winslow Township Middle School,30 COOPER FOLLY ROAD,ATCO,NJ,08004,(856)767-7222
07,CAMDEN,5900,Woodlynne Boro Public School,050,Woodlynne Boro Public School,131 ELM AVENUE,WOODLYNNE,NJ,08107,(856)962-8822
09,CAPE MAY,0170,AVALON ELEMENTARY SCHOOL,010,Avalon Elementary School,235 32ND STREET,AVALON,NJ,08202,(609)967-7544
09,CAPE MAY,0710,CAPE MAY CITY BOARD OF EDUCATION,050,Cape May City Elementary School,921 LAFAYETTE ST,CAPE MAY,NJ,08204-1646,(609)884-8485
09,CAPE MAY,0715,Cape May County Special Services School District,020,Cape May County High School,148 CREST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)465-2720
09,CAPE MAY,0715,Cape May County Special Services School District,095,Ocean Academy,148 CREST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)465-2720
09,CAPE MAY,0720,Cape May County Technical High School District,060,Cape May County Technical Evening School,188 CREST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)465-2161
09,CAPE MAY,0720,Cape May County Technical High School District,070,Cape May County Technical Evening Vo-Tech School,188 CREST HAVEN ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)465-2161
09,CAPE MAY,0720,Cape May County Technical High School District,030,Cape May County Technical High SChool,188 CREST HAVEN RD,CAPE MAY COURT HOUSE,NJ,08210,(609)465-2161
09,CAPE MAY,1080,DENNIS TOWNSHIP,040,DENNIS TOWNSHIP PRIMARY SCHOOL,601 HAGAN ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)861-2821
09,CAPE MAY,1080,DENNIS TOWNSHIP,050,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,165 ACADEMY ROAD,DENNISVILLE,NJ,08214,(609)861-2821
09,CAPE MAY,2820,Lower Cape May Regional School District,050,Lower Cape May Regional High School,687 RT 9,CAPE MAY,NJ,08204,(609)884-3475
09,CAPE MAY,2820,Lower Cape May Regional School District,060,Richard M. Teitelman Middle School,687 RT 9,CAPE MAY,NJ,08204-4637,(609)884-3475
09,CAPE MAY,2840,Lower Township Elementary School District,080,Carl T Mitnick School,905 SEASHORE ROAD,CAPE MAY,NJ,08204-4650,(609)884-9470
09,CAPE MAY,2840,Lower Township Elementary School District,070,David C Douglass Memorial School,2600 BAYSHORE RD,VILLAS,NJ,08251-4650,(609)884-9430
09,CAPE MAY,2840,Lower Township Elementary School District,060,Maud Abrams School,714 TOWN BANK RD,CAPE MAY,NJ,08204-4650,(609)884-9420
09,CAPE MAY,2840,Lower Township Elementary School District,050,Sandman Consolidated School,838 SEASHORE RD,CAPE MAY,NJ,08204-4650,(609)884-9410
09,CAPE MAY,3130,Middle Township Public Schools,080,Middle Township Elementary #1,215 ELDREDGE ROAD,CAPE MAY COURT HOUSE,NJ,08210,(609)463-1900
09,CAPE MAY,3130,Middle Township Public Schools,085,Middle Township Elementary #2,101 WEST PACIFIC AVE,CAPE MAY COURT HOUSE,NJ,08210,(609)465-1828
09,CAPE MAY,3130,Middle Township Public Schools,091,Middle Township Elementary #4,300 E PACIFIC AVE,CAPE MAY COURT HOUSE,NJ,08210,(609)465-1834
09,CAPE MAY,3130,Middle Township Public Schools,050,Middle Township High School,300 EAST ATLANTIC AVENUE,CAPE MAY COURT HOUSE,NJ,08210,(609)465-1852
09,CAPE MAY,3680,NORTH WILDWOOD SCHOOL DISTRICT,060,MARGARET MACE ELEMENTARY SCHOOL,1201 ATLANTIC AVE,N WILDWOOD,NJ,08260,(609)522-6885
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,050,OCEAN CITY HIGH SCHOOL,501 ATLANTIC AVENUE,OCEAN CITY,NJ,08226,(609)399-1290
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,060,OCEAN CITY INTERMEDIATE SCHOOL,19TH STREET & BAY AVE,OCEAN CITY,NJ,08226,(609)399-5611
09,CAPE MAY,3780,OCEAN CITY SCHOOL DISTRICT,070,OCEAN CITY PRIMARY SCHOOL,550 WEST AVENUE,OCEAN CITY,NJ,08226,(609)399-3191
09,CAPE MAY,5060,Stone Harbor Elementary School,050,Stone Harbor Elementary School,275 93RD ST,STONE HARBOR,NJ,08247,(609)368-4413
09,CAPE MAY,5340,Upper Township,050,Upper Township Elementary School,50 OLD TUCKAHOE RD,MARMORA,NJ,08223,(609)628-3500
09,CAPE MAY,5340,Upper Township,030,Upper Township Middle School,525 PERRY RD,PETERSBURG,NJ,08270,(609)628-3500
09,CAPE MAY,5340,Upper Township,055,Upper Township Primary School,130 OLD TUCKAHOE RD,MARMORA,NJ,08223,(609)628-3500
09,CAPE MAY,5610,WEST CAPE MAY ELEMENTARY,050,West Cape May Elementary School,301 Moore Street,West Cape May,NJ,08204-1199,(609)884-4614
09,CAPE MAY,5790,WILDWOOD CITY BOARD OF EDUCATION,060,GLENWOOD AVE ELEMENTARY SCHOOL,GLENWOOD & NEW YORK AVE,WILDWOOD,NJ,08260,(609)522-1630
09,CAPE MAY,5790,WILDWOOD CITY BOARD OF EDUCATION,050,WILDWOOD HIGH SCHOOL,4300 PACIFIC AVE,WILDWOOD,NJ,08260,(609)522-7922
09,CAPE MAY,5790,WILDWOOD CITY BOARD OF EDUCATION,070,WILDWOOD MIDDLE SCHOOL,4300 PACIFIC AVE,WILDWOOD,NJ,08260,(609)522-7922
09,CAPE MAY,5800,WILDWOOD CREST BOROUGH,030,CREST MEMORIAL SCHOOL,9100 PACIFIC AVE,WILDWOOD CREST,NJ,08260-3433,(609)522-1522
09,CAPE MAY,5840,Woodbine School District,050,Woodbine Elementary School,801 WEBSTER STREET,WOODBINE,NJ,08270,(609)861-5174
11,CUMBERLAND,0540,Bridgeton Public Schools,020,Bridgeton High School,111 N WEST AVENUE,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,030,Broad Street School,251 WEST BROAD STREET,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,050,Buckshutem Road School,550 BUCKSHUTEM ROAD,BRIDGETON,NJ,08302-9501,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,055,Cherry Street School,11 CHERRY STREET,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,150,Geraldine O Foster Early Childhood Center,550 BUCKSHUTEM ROAD,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,060,Indian Ave School,399 INDIAN AVENUE,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,100,Quarter Mile Land School,300 QUARTER MILE LANE,BRIDGETON,NJ,08302,(856)455-8030
11,CUMBERLAND,0540,Bridgeton Public Schools,130,West Avenue School,51 NORTH WEST AVENUE,BRIDGETON,NJ,08302-1388,(856)455-8030
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,300,Almond Road Preschool,860 N Orchard Rd,Vineland,NJ,08360-2606,(856)794-6700
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,065,Anthony Rossi Middle School,2572 PALERMO AVE,VINELAND,NJ,08360-7309,(856)794-6961
11,CUMBERLAND,5390,CITY OF VINELAND BOARD OF EDUCATION,176,Casimer M. Dallago Jr. Impact Center,240 S. Sixth Street,VINELAND,NJ,08360-4625,(856)641-8502
